,file_name,data_type,flavor,vendor,95th Percentile Data Received (Mb),median data_received (Mb),mean data_received (Mb),median cpu_usage (%),95th Percentile CPU,mean cpu_usage (%),sum lost,mean sent,mean received,max ru_maxrss,95th Percentile Latency,median latency_mean (ms),mean latency_mean (ms)
0,./data/performance_test_two_process_results_rmw_fastrtps_dynamic_cpp_async_Array1m.csv,Array1m,dynamic_cpp_async,fastrtps,1000.018288898468,998.045602798462,996.823306048358,10.99,11.735,10.864111111111107,39.0,0.0,996.3703703703703,91904.0,0.65256,0.6022,0.6024296296296296
0,./data/performance_test_two_process_results_FastRTPS_sync_Array16k.csv,Array16k,sync,fastrtps,15.653351402282714,15.637694358825685,15.6405365202162,0.7499,0.9998,0.7776481481481482,0.0,0.0,999.1851851851852,91740.0,0.05882100000000001,0.05202,0.05262592592592593
0,./data/performance_test_two_process_results_rmw_fastrtps_cpp_sync_Array8m.csv,Array8m,cpp_sync,fastrtps,1110.2926087379456,1060.260332107544,932.8507473910297,19.63,20.511999999999997,19.396296296296303,4236.0,0.0,116.14814814814815,95500.0,6.7313,6.433,6.4631851851851865
0,./data/performance_test_two_process_results_rmw_connext_cpp_async_Array60k.csv,Array60k,cpp_async,connext,58.61375856399536,58.60870170593262,58.54809432559543,4.496,4.745,4.553000000000001,0.0,0.0,998.4444444444445,89876.0,0.18627,0.1749,0.17440740740740746
0,./data/performance_test_two_process_results_FastRTPS_async_Array60k.csv,Array60k,async,fastrtps,58.65800542831421,58.59923934936523,58.60791753839563,0.9998,1.25,0.9813222222222224,0.0,0.0,999.1481481481482,91540.0,0.07416299999999999,0.06817000000000001,0.06864555555555556
0,./data/performance_test_two_process_results_rmw_fastrtps_cpp_sync_Array1m.csv,Array1m,cpp_sync,fastrtps,1000.0667394638064,998.0349102020264,988.6944574426723,10.99,11.24,10.845592592592595,260.0,0.0,988.3703703703703,91756.0,0.5828800000000001,0.5634,0.5611925925925926
0,./data/performance_test_two_process_results_rmw_connext_cpp_async_Array16k.csv,Array16k,cpp_async,connext,15.64173469543457,15.640201568603516,15.62280312290898,3.247,3.497,3.3087037037037037,0.0,0.0,998.3703703703703,90040.0,0.11548,0.1098,0.1098
0,./data/performance_test_two_process_results_FastRTPS_sync_PointCloud512k.csv,PointCloud512k,sync,fastrtps,500.85443115234375,500.3459215164185,499.9091293546888,5.249,5.674,5.184185185185185,4.0,0.0,998.1111111111113,91604.0,0.32700999999999997,0.3046,0.3050222222222222
0,./data/performance_test_two_process_results_rmw_fastrtps_cpp_sync_PointCloud8m.csv,PointCloud8m,cpp_sync,fastrtps,1144.5913298606872,1104.3998556137083,1096.694121148851,20.38,20.658,20.27407407407408,3723.0,0.0,136.55555555555554,95328.0,6.652100000000001,6.3889999999999985,6.421555555555555
0,./data/performance_test_two_process_results_rmw_fastrtps_dynamic_cpp_async_PointCloud8m.csv,PointCloud8m,dynamic_cpp_async,fastrtps,165.31320734024047,79.44906902313231,79.66216076744928,2.892,4.0759,2.5665666666666667,16712.0,0.0,9.333333333333334,91472.0,29.579,25.49,22.761111111111113
0,./data/performance_test_two_process_results_FastRTPS_async_Array2m.csv,Array2m,async,fastrtps,1999.668135929108,1995.3233432769773,1991.667280232465,19.0,19.75,18.647407407407407,91.0,0.0,995.0370370370372,91508.0,1.1725,1.0759999999999998,1.0729222222222223
0,./data/performance_test_two_process_results_rmw_fastrtps_dynamic_cpp_async_Array60k.csv,Array60k,dynamic_cpp_async,fastrtps,58.61451416015625,58.60921478271485,58.55670399136014,1.249,1.499,1.3792222222222223,0.0,0.0,998.6296296296297,91388.0,0.086739,0.07606,0.07729703703703704
0,./data/performance_test_two_process_results_rmw_connext_cpp_async_Array8m.csv,Array8m,cpp_async,connext,59.77649364471431,0.0,8.623103424354836,16.4,22.432,14.579407407407405,4392.0,0.0,0.8888888888888888,2178876.0,124.14999999999998,0.0,24.169629629629625
0,./data/performance_test_two_process_results_FastRTPS_async_PointCloud512k.csv,PointCloud512k,async,fastrtps,500.36211204528814,499.880467414856,500.05995351296883,4.999,5.249,4.943444444444443,4.0,0.0,998.4074074074074,91492.0,0.31259000000000003,0.2857,0.2880962962962963
0,./data/performance_test_two_process_results_FastRTPS_sync_Array32k.csv,Array32k,sync,fastrtps,31.291310691833488,31.260844230651852,31.26505328990795,0.7499,0.9999,0.8517370370370371,0.0,0.0,999.1481481481482,91696.0,0.060232,0.05633,0.05646925925925925
0,./data/performance_test_two_process_results_FastRTPS_sync_PointCloud8m.csv,PointCloud8m,sync,fastrtps,159.97615880966185,39.995079040527344,51.845795136910894,0.4999,2.4243,0.8425259259259259,19525.0,0.0,5.703703703703702,91352.0,26.336,22.74,17.578518518518518
0,./data/performance_test_two_process_results_rmw_fastrtps_dynamic_cpp_sync_Array2m.csv,Array2m,dynamic_cpp_sync,fastrtps,1998.826713562012,1991.4073667526245,1989.5068633821274,19.48,19.905,19.37777777777778,95.0,0.0,994.2222222222223,91408.0,1.055,1.027,1.0231851851851852
0,./data/performance_test_two_process_results_rmw_fastrtps_dynamic_cpp_async_PointCloud512k.csv,PointCloud512k,dynamic_cpp_async,fastrtps,500.2564322471618,492.9427251815796,482.4081427256266,5.494,6.169,5.530000000000001,922.0,0.0,963.7407407407408,91408.0,0.33087,0.3049,0.3082407407407408
0,./data/performance_test_two_process_results_rmw_fastrtps_cpp_sync_Array4m.csv,Array4m,cpp_sync,fastrtps,1384.474462890625,1312.7374849319458,1301.1064942677815,20.74,21.162,20.634074074074075,9301.0,0.0,324.7037037037037,91744.0,2.5071000000000003,2.38,2.37637037037037
