,json_fname,rmw_implementation,async_pub,bandwidth,loss,delay,message_rate,message_type,reliability,durability,history_kind,history_depth,pub_mean_T_experiment,pub_mean_T_loop,pub_mean_received,pub_mean_sent,pub_mean_lost,pub_mean_relative_loss,pub_mean_data_received,pub_mean_latency_mean (ms),pub_mean_latency_variance (ms),pub_mean_pub_loop_res_min (ms),pub_mean_pub_loop_res_max (ms),pub_mean_pub_loop_res_mean (ms),pub_mean_pub_loop_res_variance (ms),pub_mean_sub_loop_res_mean (ms),pub_mean_sub_loop_res_variance (ms),pub_mean_ru_utime,pub_mean_ru_stime,pub_mean_ru_maxrss,pub_mean_ru_ixrss,pub_mean_ru_idrss,pub_mean_ru_isrss,pub_mean_ru_minflt,pub_mean_ru_majflt,pub_mean_ru_nswap,pub_mean_ru_inblock,pub_mean_ru_oublock,pub_mean_ru_msgsnd,pub_mean_ru_msgrcv,pub_mean_ru_nsignals,pub_mean_ru_nvcsw,pub_mean_ru_nivcsw,pub_mean_cpu_usage (%),pub_sum_sent,pub_sum_recv,pub_sum_lost,sub_mean_T_experiment,sub_mean_T_loop,sub_mean_received,sub_mean_sent,sub_mean_lost,sub_mean_data_received,sub_mean_latency_mean (ms),sub_mean_pub_loop_res_mean (ms),sub_mean_pub_loop_res_variance (ms),sub_mean_sub_loop_res_min (ms),sub_mean_sub_loop_res_max (ms),sub_mean_sub_loop_res_mean (ms),sub_mean_sub_loop_res_variance (ms),sub_mean_ru_utime,sub_mean_ru_stime,sub_mean_ru_maxrss,sub_mean_ru_ixrss,sub_mean_ru_idrss,sub_mean_ru_isrss,sub_mean_ru_minflt,sub_mean_ru_majflt,sub_mean_ru_nswap,sub_mean_ru_inblock,sub_mean_ru_oublock,sub_mean_ru_msgsnd,sub_mean_ru_msgrcv,sub_mean_ru_nsignals,sub_mean_ru_nvcsw,sub_mean_ru_nivcsw,sub_mean_cpu_usage (%),sub_sum_sent,sub_sum_recv,sub_sum_lost,lost_prct,experiment,run,sub_mean_latency_min (ms),sub_mean_latency_max (ms),sub_mean_latency_variance (ms)
238,./data/mininet_experiments/2020-10-23_10-47-36/rmw_fastrtps_cpp_async_Array1k@30_reliable_volatile_keep_last@10_300bw_10loss_0delay/run09/experiment_config.json,rmw_fastrtps_cpp,async,300,10,0,30,Array1k,reliable,volatile,keep_last,10,8.013365466666666,1.0013562666666664,0.0,29.133333333333333,0.0,0.0,0.0,inf,0.0,28.9266,33.05666666666667,31.525999999999996,0.0025939599999999993,0.0,0.0,0.055198000000000004,0.15113866666666664,28468.0,0.0,0.0,0.0,3687.0,0.0,0.0,0.0,8.533333333333333,0.0,0.0,0.0,1188.1333333333334,20.866666666666667,0.17172666666666667,437,0,0,8.239191866666665,1.0363544666666666,25.466666666666665,0.0,1.8,27162.0,133.52133333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.258056,0.10116133333333334,28248.0,0.0,0.0,0.0,3687.0,0.0,0.0,0.0,8.533333333333333,0.0,0.0,0.0,782.1333333333333,9.4,0.3854553333333334,0,382,27,6.178489702517163,rmw_fastrtps_cpp_async_Array1k@30_reliable_volatile_keep_last@10_300bw_10loss_0delay,run09,13.819126666666667,321.41333333333336,9.909400000000002
239,./data/mininet_experiments/2020-10-23_10-47-36/rmw_fastrtps_cpp_async_Array1k@30_reliable_volatile_keep_last@10_300bw_10loss_0delay/run01/experiment_config.json,rmw_fastrtps_cpp,async,300,10,0,30,Array1k,reliable,volatile,keep_last,10,8.010857733333333,1.0009734,0.0,29.133333333333333,0.0,0.0,0.0,inf,0.0,28.777980000000003,33.06866666666666,31.538000000000004,0.00261846,0.0,0.0,0.09238866666666665,0.10700266666666666,27900.0,0.0,0.0,0.0,3716.0,0.0,0.0,0.0,8.533333333333333,0.0,0.0,0.0,1148.3333333333333,6.4,0.18292333333333335,437,0,0,8.427504466666665,1.0427307333333333,10.333333333333334,0.0,18.066666666666666,10950.2,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.4704733333333333,0.032432666666666665,27972.0,0.0,0.0,0.0,3715.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,558.8666666666667,2.933333333333333,0.38449666666666665,0,155,271,62.013729977116704,rmw_fastrtps_cpp_async_Array1k@30_reliable_volatile_keep_last@10_300bw_10loss_0delay,run01,0.0,0.0,0.0
240,./data/mininet_experiments/2020-10-23_10-47-36/rmw_fastrtps_cpp_async_Array1k@30_reliable_volatile_keep_last@10_300bw_30loss_0delay/run04/experiment_config.json,rmw_fastrtps_cpp,async,300,30,0,30,Array1k,reliable,volatile,keep_last,10,8.014205133333332,1.0015134666666665,0.0,29.133333333333333,0.0,0.0,0.0,inf,0.0,28.949786666666668,33.065333333333335,31.522666666666666,0.0026669333333333343,0.0,0.0,0.048484666666666655,0.013239733333333335,28032.0,0.0,0.0,0.0,3693.866666666667,0.0,0.0,0.0,8.533333333333333,0.0,0.0,0.0,410.4,2.0,0.044282666666666665,437,0,0,8.1264988,1.0155954666666667,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.134888,0.027013999999999996,27832.0,0.0,0.0,0.0,3697.4666666666667,0.0,0.0,0.0,8.0,0.0,0.0,0.0,256.53333333333336,1.4,0.1475453333333333,0,0,0,0.0,rmw_fastrtps_cpp_async_Array1k@30_reliable_volatile_keep_last@10_300bw_30loss_0delay,run04,0.0,0.0,0.0
241,./data/mininet_experiments/2020-10-23_10-47-36/rmw_fastrtps_cpp_async_Array1k@30_reliable_volatile_keep_last@10_300bw_30loss_0delay/run06/experiment_config.json,rmw_fastrtps_cpp,async,300,30,0,30,Array1k,reliable,volatile,keep_last,10,8.010299333333334,1.0011917333333333,0.0,29.133333333333333,0.0,0.0,0.0,inf,0.0,28.967466666666667,33.08866666666667,31.583999999999996,0.0026695933333333336,0.0,0.0,0.030169333333333333,0.044342666666666655,28284.0,0.0,0.0,0.0,3669.9333333333334,0.0,0.0,0.0,8.533333333333333,0.0,0.0,0.0,484.8666666666667,5.0,0.077508,437,0,0,8.1254152,1.0228440666666667,2.1333333333333333,0.0,26.2,2291.266666666667,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.1453233333333333,0.021766666666666663,28056.0,0.0,0.0,0.0,3677.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,295.3333333333333,1.5333333333333334,0.2134373333333333,0,32,393,89.93135011441647,rmw_fastrtps_cpp_async_Array1k@30_reliable_volatile_keep_last@10_300bw_30loss_0delay,run06,0.0,0.0,0.0
242,./data/mininet_experiments/2020-10-23_10-47-36/rmw_fastrtps_cpp_async_Array1k@30_reliable_volatile_keep_last@10_300bw_30loss_0delay/run03/experiment_config.json,rmw_fastrtps_cpp,async,300,30,0,30,Array1k,reliable,volatile,keep_last,10,8.012393266666667,1.0013319333333333,0.0,29.133333333333333,0.0,0.0,0.0,inf,0.0,28.944433333333333,33.111999999999995,31.593333333333327,0.002730473333333333,0.0,0.0,0.03321933333333334,0.05291866666666666,28100.0,0.0,0.0,0.0,3670.0666666666666,0.0,0.0,0.0,8.533333333333333,0.0,0.0,0.0,518.5333333333333,2.0,0.09419399999999999,437,0,0,8.125513133333333,1.0154378666666668,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.136812,0.026174,28180.0,0.0,0.0,0.0,3677.4666666666667,0.0,0.0,0.0,8.0,0.0,0.0,0.0,289.06666666666666,2.7333333333333334,0.15296733333333334,0,0,0,0.0,rmw_fastrtps_cpp_async_Array1k@30_reliable_volatile_keep_last@10_300bw_30loss_0delay,run03,0.0,0.0,0.0
243,./data/mininet_experiments/2020-10-23_10-47-36/rmw_fastrtps_cpp_async_Array1k@30_reliable_volatile_keep_last@10_300bw_30loss_0delay/run10/experiment_config.json,rmw_fastrtps_cpp,async,300,30,0,30,Array1k,reliable,volatile,keep_last,10,8.0098916,1.0013264666666668,0.0,29.133333333333333,0.0,0.0,0.0,inf,0.0,28.941413333333333,33.104000000000006,31.647333333333332,0.002647706666666667,0.0,0.0,0.029193333333333335,0.038228000000000005,28316.0,0.0,0.0,0.0,3679.866666666667,0.0,0.0,0.0,8.533333333333333,0.0,0.0,0.0,442.26666666666665,4.4,0.049821333333333336,437,0,0,8.1213546,1.0155348,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.13152266666666665,0.030662666666666664,28220.0,0.0,0.0,0.0,3687.866666666667,0.0,0.0,0.0,8.0,0.0,0.0,0.0,326.4,3.0,0.14752,0,0,0,0.0,rmw_fastrtps_cpp_async_Array1k@30_reliable_volatile_keep_last@10_300bw_30loss_0delay,run10,0.0,0.0,0.0
244,./data/mininet_experiments/2020-10-23_10-47-36/rmw_fastrtps_cpp_async_Array1k@30_reliable_volatile_keep_last@10_300bw_30loss_0delay/run02/experiment_config.json,rmw_fastrtps_cpp,async,300,30,0,30,Array1k,reliable,volatile,keep_last,10,8.013477600000002,1.0015910000000001,0.0,29.133333333333333,0.0,0.0,0.0,inf,0.0,28.971600000000002,33.04866666666666,31.560000000000002,0.0026296466666666666,0.0,0.0,0.023666666666666666,0.03890533333333333,28208.0,0.0,0.0,0.0,3677.8,0.0,0.0,0.0,8.533333333333333,0.0,0.0,0.0,405.8666666666667,3.933333333333333,0.03870666666666667,437,0,0,8.196405333333335,1.0219909333333332,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.2105926666666667,0.022683333333333337,27832.0,0.0,0.0,0.0,3684.4666666666667,0.0,0.0,0.0,8.0,0.0,0.0,0.0,255.2,1.0,0.19149733333333332,0,0,0,0.0,rmw_fastrtps_cpp_async_Array1k@30_reliable_volatile_keep_last@10_300bw_30loss_0delay,run02,0.0,0.0,0.0
245,./data/mininet_experiments/2020-10-23_10-47-36/rmw_fastrtps_cpp_async_Array1k@30_reliable_volatile_keep_last@10_300bw_30loss_0delay/run08/experiment_config.json,rmw_fastrtps_cpp,async,300,30,0,30,Array1k,reliable,volatile,keep_last,10,8.016213400000002,1.0016952666666665,0.0,29.133333333333333,0.0,0.0,0.0,inf,0.0,28.940053333333328,33.074666666666666,31.616666666666667,0.0026742333333333334,0.0,0.0,0.025076,0.038518666666666666,28320.0,0.0,0.0,0.0,3671.866666666667,0.0,0.0,0.0,8.533333333333333,0.0,0.0,0.0,408.6666666666667,0.0,0.04422266666666666,437,0,0,8.128981333333334,1.0159688666666664,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.13304933333333335,0.02801133333333334,27824.0,0.0,0.0,0.0,3680.266666666667,0.0,0.0,0.0,8.0,0.0,0.0,0.0,253.33333333333334,1.5333333333333334,0.14201,0,0,0,0.0,rmw_fastrtps_cpp_async_Array1k@30_reliable_volatile_keep_last@10_300bw_30loss_0delay,run08,0.0,0.0,0.0
246,./data/mininet_experiments/2020-10-23_10-47-36/rmw_fastrtps_cpp_async_Array1k@30_reliable_volatile_keep_last@10_300bw_30loss_0delay/run05/experiment_config.json,rmw_fastrtps_cpp,async,300,30,0,30,Array1k,reliable,volatile,keep_last,10,8.014890666666666,1.0016841333333333,0.0,29.133333333333333,0.0,0.0,0.0,inf,0.0,28.939333333333334,33.11066666666667,32.404,0.002791879999999999,0.0,0.0,0.023092933333333336,0.03667,28164.0,0.0,0.0,0.0,3680.0,0.0,0.0,0.0,8.533333333333333,0.0,0.0,0.0,363.6,0.0,0.033224,437,0,0,8.121205333333334,1.0154343333333335,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.136754,0.017509999999999994,27928.0,0.0,0.0,0.0,3685.133333333333,0.0,0.0,0.0,8.0,0.0,0.0,0.0,231.4,1.4666666666666666,0.13664933333333332,0,0,0,0.0,rmw_fastrtps_cpp_async_Array1k@30_reliable_volatile_keep_last@10_300bw_30loss_0delay,run05,0.0,0.0,0.0
247,./data/mininet_experiments/2020-10-23_10-47-36/rmw_fastrtps_cpp_async_Array1k@30_reliable_volatile_keep_last@10_300bw_30loss_0delay/run07/experiment_config.json,rmw_fastrtps_cpp,async,300,30,0,30,Array1k,reliable,volatile,keep_last,10,8.010505533333333,1.0012336,0.0,29.133333333333333,0.0,0.0,0.0,inf,0.0,28.912226666666665,33.08133333333333,31.505333333333333,0.0025933533333333332,0.0,0.0,0.061199333333333335,0.09440800000000002,28344.0,0.0,0.0,0.0,3691.866666666667,0.0,0.0,0.0,8.533333333333333,0.0,0.0,0.0,891.0,14.6,0.16058733333333336,437,0,0,8.2173178,1.0386069333333332,6.933333333333334,0.0,21.0,7571.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.24101333333333336,0.03707333333333333,28044.0,0.0,0.0,0.0,3676.733333333333,0.0,0.0,0.0,8.0,0.0,0.0,0.0,440.2,14.066666666666666,0.35262733333333335,0,104,315,72.08237986270022,rmw_fastrtps_cpp_async_Array1k@30_reliable_volatile_keep_last@10_300bw_30loss_0delay,run07,0.0,0.0,0.0
248,./data/mininet_experiments/2020-10-23_10-47-36/rmw_fastrtps_cpp_async_Array1k@30_reliable_volatile_keep_last@10_300bw_30loss_0delay/run09/experiment_config.json,rmw_fastrtps_cpp,async,300,30,0,30,Array1k,reliable,volatile,keep_last,10,8.007732866666666,1.0009864,0.0,29.133333333333333,0.0,0.0,0.0,inf,0.0,28.97130666666667,33.071999999999996,31.608,0.00263244,0.0,0.0,0.025276666666666666,0.04102133333333333,28260.0,0.0,0.0,0.0,3676.9333333333334,0.0,0.0,0.0,8.533333333333333,0.0,0.0,0.0,458.3333333333333,5.066666666666666,0.044257333333333336,437,0,0,8.1225376,1.0155412000000004,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.124722,0.03791066666666667,28132.0,0.0,0.0,0.0,3694.5333333333333,0.0,0.0,0.0,8.0,0.0,0.0,0.0,268.06666666666666,5.0,0.14748666666666663,0,0,0,0.0,rmw_fastrtps_cpp_async_Array1k@30_reliable_volatile_keep_last@10_300bw_30loss_0delay,run09,0.0,0.0,0.0
249,./data/mininet_experiments/2020-10-23_10-47-36/rmw_fastrtps_cpp_async_Array1k@30_reliable_volatile_keep_last@10_300bw_30loss_0delay/run01/experiment_config.json,rmw_fastrtps_cpp,async,300,30,0,30,Array1k,reliable,volatile,keep_last,10,8.008898533333335,1.0009720666666666,0.0,29.133333333333333,0.0,0.0,0.0,inf,0.0,28.963893333333335,33.09666666666667,31.59666666666666,0.0027447599999999997,0.0,0.0,0.038463333333333335,0.029256,28092.0,0.0,0.0,0.0,3672.733333333333,0.0,0.0,0.0,8.533333333333333,0.0,0.0,0.0,453.1333333333333,6.866666666666666,0.044288,437,0,0,8.113421866666666,1.0148647333333334,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.12854200000000002,0.027107333333333337,28044.0,0.0,0.0,0.0,3688.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,337.0,1.0666666666666667,0.14220333333333332,0,0,0,0.0,rmw_fastrtps_cpp_async_Array1k@30_reliable_volatile_keep_last@10_300bw_30loss_0delay,run01,0.0,0.0,0.0
250,./data/mininet_experiments/2020-10-23_10-47-36/rmw_cyclonedds_cpp_sync_PointCloud512k@30_reliable_volatile_keep_last@10_54bw_20loss_0delay/run04/experiment_config.json,rmw_cyclonedds_cpp,sync,54,20,0,30,PointCloud512k,reliable,volatile,keep_last,10,8.011109066666668,1.0011145333333333,0.0,14.6,0.0,0.0,0.0,inf,0.0,-3293.4287666666664,-2846.841333333333,-3052.1693333333333,22.697209913333335,0.0,0.0,0.13326000000000002,0.284214,25259.466666666667,0.0,0.0,0.0,4198.8,0.0,0.0,0.0,8.533333333333333,0.0,0.0,0.0,1747.5333333333333,8.4,0.46036666666666665,219,0,0,8.098395799999999,1.0125172666666666,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.168154,0.04596200000000001,21229.333333333332,0.0,0.0,0.0,3295.866666666667,0.0,0.0,0.0,8.0,0.0,0.0,0.0,821.1333333333333,4.733333333333333,0.18099333333333334,0,0,0,0.0,rmw_cyclonedds_cpp_sync_PointCloud512k@30_reliable_volatile_keep_last@10_54bw_20loss_0delay,run04,0.0,0.0,0.0
251,./data/mininet_experiments/2020-10-23_10-47-36/rmw_cyclonedds_cpp_sync_PointCloud512k@30_reliable_volatile_keep_last@10_54bw_20loss_0delay/run06/experiment_config.json,rmw_cyclonedds_cpp,sync,54,20,0,30,PointCloud512k,reliable,volatile,keep_last,10,8.0108926,1.0013950666666667,0.0,15.066666666666666,0.0,0.0,0.0,inf,0.0,-3073.4783466666663,-2636.654666666667,-2850.9226666666664,22.824930953333332,0.0,0.0,0.16729066666666667,0.22039333333333336,25466.4,0.0,0.0,0.0,4271.8,0.0,0.0,0.0,8.533333333333333,0.0,0.0,0.0,1685.5333333333333,9.333333333333334,0.44352800000000003,226,0,0,8.094540466666666,1.0122823333333333,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.13682666666666662,0.04493199999999999,20288.0,0.0,0.0,0.0,3047.9333333333334,0.0,0.0,0.0,8.0,0.0,0.0,0.0,711.8,4.333333333333333,0.16459866666666667,0,0,0,0.0,rmw_cyclonedds_cpp_sync_PointCloud512k@30_reliable_volatile_keep_last@10_54bw_20loss_0delay,run06,0.0,0.0,0.0
252,./data/mininet_experiments/2020-10-23_10-47-36/rmw_cyclonedds_cpp_sync_PointCloud512k@30_reliable_volatile_keep_last@10_54bw_20loss_0delay/run03/experiment_config.json,rmw_cyclonedds_cpp,sync,54,20,0,30,PointCloud512k,reliable,volatile,keep_last,10,8.010735066666667,1.0011118,0.0,12.533333333333333,0.0,0.0,0.0,inf,0.0,-4163.417153333333,-3654.423333333333,-3905.3920000000003,26.885668666666668,0.0,0.0,0.17249140000000002,0.34307733333333335,26002.933333333334,0.0,0.0,0.0,4420.4,0.0,0.0,0.0,8.533333333333333,0.0,0.0,0.0,2211.6,11.066666666666666,0.5324933333333334,188,0,0,8.121306800000001,1.0198423333333333,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.17083866666666667,0.08264133333333334,21236.266666666666,0.0,0.0,0.0,3291.6,0.0,0.0,0.0,8.0,0.0,0.0,0.0,867.7333333333333,6.266666666666667,0.24137800000000004,0,0,0,0.0,rmw_cyclonedds_cpp_sync_PointCloud512k@30_reliable_volatile_keep_last@10_54bw_20loss_0delay,run03,0.0,0.0,0.0
253,./data/mininet_experiments/2020-10-23_10-47-36/rmw_cyclonedds_cpp_sync_PointCloud512k@30_reliable_volatile_keep_last@10_54bw_20loss_0delay/run10/experiment_config.json,rmw_cyclonedds_cpp,sync,54,20,0,30,PointCloud512k,reliable,volatile,keep_last,10,8.0113836,1.0011055333333332,0.0,18.266666666666666,0.0,0.0,0.0,inf,0.0,-1837.5618800000002,-1502.6053333333334,-1669.786,17.04772768666667,0.0,0.0,0.10104113333333334,0.14222400000000002,24202.666666666668,0.0,0.0,0.0,3999.2,0.0,0.0,0.0,8.533333333333333,0.0,0.0,0.0,1181.7333333333333,8.8,0.3273413333333333,274,0,0,8.1248836,1.0141853333333333,0.0,0.0,11.466666666666667,34423.8,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.17883333333333334,0.032570400000000006,21946.133333333335,0.0,0.0,0.0,3379.0666666666666,0.0,0.0,0.0,8.0,0.0,0.0,0.0,667.6666666666666,5.933333333333334,0.18433133333333332,0,0,172,62.77372262773723,rmw_cyclonedds_cpp_sync_PointCloud512k@30_reliable_volatile_keep_last@10_54bw_20loss_0delay,run10,0.0,0.0,0.0
254,./data/mininet_experiments/2020-10-23_10-47-36/rmw_cyclonedds_cpp_sync_PointCloud512k@30_reliable_volatile_keep_last@10_54bw_20loss_0delay/run02/experiment_config.json,rmw_cyclonedds_cpp,sync,54,20,0,30,PointCloud512k,reliable,volatile,keep_last,10,8.012626266666665,1.0013042666666667,0.0,14.866666666666667,0.0,0.0,0.0,inf,0.0,-3564.3340000000003,-3121.036666666667,-3340.2313333333336,19.734106666666666,0.0,0.0,0.10768533333333334,0.278872,25623.2,0.0,0.0,0.0,4313.2,0.0,0.0,0.0,8.533333333333333,0.0,0.0,0.0,1622.5333333333333,10.6,0.39374000000000003,223,0,0,8.1023626,1.013052,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.13046133333333335,0.04653,20148.0,0.0,0.0,0.0,2968.3333333333335,0.0,0.0,0.0,8.0,0.0,0.0,0.0,646.4,2.466666666666667,0.14794066666666664,0,0,0,0.0,rmw_cyclonedds_cpp_sync_PointCloud512k@30_reliable_volatile_keep_last@10_54bw_20loss_0delay,run02,0.0,0.0,0.0
255,./data/mininet_experiments/2020-10-23_10-47-36/rmw_cyclonedds_cpp_sync_PointCloud512k@30_reliable_volatile_keep_last@10_54bw_20loss_0delay/run08/experiment_config.json,rmw_cyclonedds_cpp,sync,54,20,0,30,PointCloud512k,reliable,volatile,keep_last,10,8.009335133333334,1.0011333333333334,0.0,13.666666666666666,0.0,0.0,0.0,inf,0.0,-3987.18,-3503.483333333333,-3742.9066666666668,23.306,0.0,0.0,0.16206466666666666,0.2726293333333334,26108.0,0.0,0.0,0.0,4391.866666666667,0.0,0.0,0.0,8.533333333333333,0.0,0.0,0.0,1812.7333333333333,11.533333333333333,0.44366000000000005,205,0,0,8.098513200000001,1.0123292666666666,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.14811999999999997,0.03870733333333334,20056.0,0.0,0.0,0.0,2956.0666666666666,0.0,0.0,0.0,8.0,0.0,0.0,0.0,760.4,13.8,0.15901133333333334,0,0,0,0.0,rmw_cyclonedds_cpp_sync_PointCloud512k@30_reliable_volatile_keep_last@10_54bw_20loss_0delay,run08,0.0,0.0,0.0
256,./data/mininet_experiments/2020-10-23_10-47-36/rmw_cyclonedds_cpp_sync_PointCloud512k@30_reliable_volatile_keep_last@10_54bw_20loss_0delay/run05/experiment_config.json,rmw_cyclonedds_cpp,sync,54,20,0,30,PointCloud512k,reliable,volatile,keep_last,10,8.011848866666666,1.0014448666666669,0.0,15.266666666666667,0.0,0.0,0.0,inf,0.0,-2956.3282000000004,-2529.9746666666665,-2738.300666666667,21.423111300000002,0.0,0.0,0.17546666666666672,0.18579066666666666,25173.6,0.0,0.0,0.0,4227.466666666666,0.0,0.0,0.0,8.533333333333333,0.0,0.0,0.0,1607.4666666666667,8.4,0.42145800000000005,229,0,0,8.157999333333333,1.0202843333333333,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.20745599999999997,0.034512666666666664,20036.0,0.0,0.0,0.0,2989.866666666667,0.0,0.0,0.0,8.0,0.0,0.0,0.0,676.6,3.0,0.223628,0,0,0,0.0,rmw_cyclonedds_cpp_sync_PointCloud512k@30_reliable_volatile_keep_last@10_54bw_20loss_0delay,run05,0.0,0.0,0.0
257,./data/mininet_experiments/2020-10-23_10-47-36/rmw_cyclonedds_cpp_sync_PointCloud512k@30_reliable_volatile_keep_last@10_54bw_20loss_0delay/run07/experiment_config.json,rmw_cyclonedds_cpp,sync,54,20,0,30,PointCloud512k,reliable,volatile,keep_last,10,8.0083544,1.0009299333333335,0.0,12.133333333333333,0.0,0.0,0.0,inf,0.0,-4376.026666666667,-3851.7546666666667,-4105.776,26.884933333333333,0.0,0.0,0.16927466666666666,0.3237606666666667,26194.133333333335,0.0,0.0,0.0,4497.733333333334,0.0,0.0,0.0,8.533333333333333,0.0,0.0,0.0,2192.0666666666666,10.4,0.5048066666666666,182,0,0,8.105990066666667,1.0131912666666667,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.1820973333333333,0.053789333333333335,21663.2,0.0,0.0,0.0,3371.2,0.0,0.0,0.0,8.0,0.0,0.0,0.0,888.7333333333333,2.533333333333333,0.19175333333333333,0,0,0,0.0,rmw_cyclonedds_cpp_sync_PointCloud512k@30_reliable_volatile_keep_last@10_54bw_20loss_0delay,run07,0.0,0.0,0.0
258,./data/mininet_experiments/2020-10-23_10-47-36/rmw_cyclonedds_cpp_sync_PointCloud512k@30_reliable_volatile_keep_last@10_54bw_20loss_0delay/run09/experiment_config.json,rmw_cyclonedds_cpp,sync,54,20,0,30,PointCloud512k,reliable,volatile,keep_last,10,8.009531133333333,1.0009982000000002,0.0,12.2,0.0,0.0,0.0,inf,0.0,-4374.78,-3855.1706666666664,-4112.488666666667,26.371733333333335,0.0,0.0,0.19591866666666669,0.23880466666666667,26184.266666666666,0.0,0.0,0.0,4463.066666666667,0.0,0.0,0.0,8.533333333333333,0.0,0.0,0.0,2076.4666666666667,7.0,0.46040666666666663,183,0,0,8.090770466666667,1.0117557333333334,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.14354266666666668,0.06982333333333332,21419.2,0.0,0.0,0.0,3330.6666666666665,0.0,0.0,0.0,8.0,0.0,0.0,0.0,923.6,5.4,0.17563533333333334,0,0,0,0.0,rmw_cyclonedds_cpp_sync_PointCloud512k@30_reliable_volatile_keep_last@10_54bw_20loss_0delay,run09,0.0,0.0,0.0
259,./data/mininet_experiments/2020-10-23_10-47-36/rmw_cyclonedds_cpp_sync_PointCloud512k@30_reliable_volatile_keep_last@10_54bw_20loss_0delay/run01/experiment_config.json,rmw_cyclonedds_cpp,sync,54,20,0,30,PointCloud512k,reliable,volatile,keep_last,10,8.0102136,1.0009236,0.0,15.466666666666667,0.0,0.0,0.0,inf,0.0,-2899.110813333333,-2475.854,-2678.0606666666667,21.94294254,0.0,0.0,0.137908,0.23955246666666669,25143.733333333334,0.0,0.0,0.0,4194.8,0.0,0.0,0.0,8.533333333333333,0.0,0.0,0.0,1635.2,9.533333333333333,0.43831133333333344,232,0,0,8.0928142,1.0115181333333334,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.13625133333333334,0.06362066666666666,21336.8,0.0,0.0,0.0,3282.4,0.0,0.0,0.0,8.0,0.0,0.0,0.0,776.9333333333333,5.866666666666666,0.17026333333333332,0,0,0,0.0,rmw_cyclonedds_cpp_sync_PointCloud512k@30_reliable_volatile_keep_last@10_54bw_20loss_0delay,run01,0.0,0.0,0.0
260,./data/mininet_experiments/2020-10-23_10-47-36/rmw_fastrtps_cpp_async_PointCloud512k@30_reliable_volatile_keep_last@10_1000bw_30loss_0delay/run04/experiment_config.json,rmw_fastrtps_cpp,async,1000,30,0,30,PointCloud512k,reliable,volatile,keep_last,10,8.009899066666666,1.0009282666666668,0.0,29.133333333333333,0.0,0.0,0.0,inf,0.0,20.544539999999998,32.94466666666667,30.657333333333334,0.013422866666666667,0.0,0.0,0.12184466666666666,0.33282853333333334,33145.066666666666,0.0,0.0,0.0,4813.6,0.0,0.0,0.0,8.533333333333333,0.0,0.0,0.0,1316.7333333333333,20.866666666666667,0.6103806666666666,437,0,0,8.113561333333335,1.0139578666666667,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.21183800000000003,0.055360666666666676,29483.733333333334,0.0,0.0,0.0,3891.266666666667,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1561.2666666666667,5.466666666666667,0.30111066666666664,0,0,0,0.0,rmw_fastrtps_cpp_async_PointCloud512k@30_reliable_volatile_keep_last@10_1000bw_30loss_0delay,run04,0.0,0.0,0.0
