,file_name,data_type,flavor,vendor,95th Percentile Data Received (Mb),median data_received (Mb),mean data_received (Mb),median cpu_usage (%),95th Percentile CPU,mean cpu_usage (%),sum lost,mean sent,mean received,max ru_maxrss,95th Percentile Latency,median latency_mean (ms),mean latency_mean (ms)
0,./data/build_farm/raw/performance_test_results_rmw_cyclonedds_cpp_sync_Array4m.csv,Array4m,cpp_sync,cyclonedds,4000.376184749604,4000.017879486084,4000.003326875192,11.24,12.49,11.434444444444445,0.0,999.5185185185184,999.5185185185184,88816.0,0.46748,0.4256,0.4296481481481482
0,./data/build_farm/raw/performance_test_results_FastRTPS_sync_Array4m.csv,Array4m,sync,fastrtps,4003.188868045807,3999.2552280426025,4000.0883466932505,9.997,10.425,9.915037037037038,0.0,999.2222222222223,999.2222222222223,94996.0,0.38561,0.3685,0.3680925925925926
0,./data/build_farm/raw/performance_test_results_CycloneDDS_sync_PointCloud512k.csv,PointCloud512k,sync,cyclonedds,500.67745580673215,500.17524814605713,500.25239333400015,2.0,2.25,2.0461851851851853,0.0,999.1481481481482,999.1851851851852,87364.0,0.06279499999999999,0.05561,0.05731
0,./data/build_farm/raw/performance_test_results_rmw_connextdds_async_Array32k.csv,Array32k,async,connextdds,31.26663131713868,31.26522159576416,31.265210928740323,3.247,3.6713,3.256148148148148,0.0,999.4814814814816,999.4814814814816,90120.0,0.091345,0.08145,0.07956296296296296
0,./data/build_farm/raw/performance_test_results_rmw_fastrtps_cpp_sync_Array2m.csv,Array2m,cpp_sync,fastrtps,2000.1864120483401,2000.024097442627,2000.013389304832,5.245,5.495,5.235703703703704,0.0,999.5185185185184,999.5185185185184,93600.0,0.18651,0.1843,0.18436666666666668
0,./data/build_farm/raw/performance_test_results_FastRTPS_async_Array60k.csv,Array60k,async,fastrtps,58.659234046936035,58.60062599182129,58.608572288795756,2.0,2.25,1.879629629629629,0.0,999.1481481481482,999.1481481481482,87132.0,0.05508300000000001,0.05003,0.04959888888888889
0,./data/build_farm/raw/performance_test_results_rmw_fastrtps_dynamic_cpp_async_Array8m.csv,Array8m,dynamic_cpp_async,fastrtps,6454.479518413544,6407.717370033264,6394.990990780018,41.97,42.227,42.041481481481476,5395.0,999.4814814814816,798.9259259259261,198564.0,10.737,10.6,10.624444444444443
0,./data/build_farm/raw/performance_test_results_FastRTPS_async_Array1k.csv,Array1k,async,fastrtps,0.9926313400268556,0.9916725158691406,0.9918411042955186,1.75,1.75,1.6851851851851851,0.0,999.1851851851852,999.1851851851852,87384.0,0.04576,0.04158,0.04167777777777778
0,./data/build_farm/raw/performance_test_results_FastRTPS_async_Array4k.csv,Array4k,async,fastrtps,3.924817943572998,3.920905113220215,3.9215526934023255,1.75,2.25,1.7870370370370368,0.0,999.1851851851852,999.1851851851852,87308.0,0.053464,0.04482,0.04490629629629631
0,./data/build_farm/raw/performance_test_results_rmw_fastrtps_dynamic_cpp_async_Array32k.csv,Array32k,dynamic_cpp_async,fastrtps,31.26718168258667,31.26531791687012,31.265289094713,1.998,2.248,2.0813333333333333,0.0,999.5185185185184,999.5185185185184,93572.0,0.054581,0.04886,0.04959037037037038
0,./data/build_farm/raw/performance_test_results_FastRTPS_sync_Array2m.csv,Array2m,sync,fastrtps,2001.6587392807007,1999.7039403915405,2000.0561218968146,5.499,5.924,5.350851851851852,0.0,999.1851851851852,999.1851851851852,87260.0,0.21136,0.1927,0.18737407407407408
0,./data/build_farm/raw/performance_test_results_CycloneDDS_sync_Array1k.csv,Array1k,sync,cyclonedds,0.9926836013793946,0.9916715621948242,0.9918088559751156,0.9999,1.25,1.055459259259259,0.0,999.1481481481482,999.1481481481482,87260.0,0.028782,0.02535,0.02531629629629629
0,./data/build_farm/raw/performance_test_results_rmw_fastrtps_dynamic_cpp_sync_Array16k.csv,Array16k,dynamic_cpp_sync,fastrtps,15.641420269012453,15.640308380126953,15.640243459630895,1.4980000000000002,1.499,1.4061481481481484,0.0,999.5925925925926,999.5925925925926,93816.0,0.034795999999999994,0.032010000000000004,0.03187925925925926
